1 22 36 0	from C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RPV/RPVFA/coord_Jul28.txt - TPS like internal (simplified) format - can be converted to other format by using TET	
563.000	262.000	799.000	281.000	1086.000	392.000	1099.000	420.000	1100.000	445.000	1089.000	471.000	1059.000	494.000	990.000	514.000	899.000	523.000	755.000	517.000	542.000	349.000	660.000	372.000	666.000	349.000	733.000	376.000	737.000	345.000	740.000	320.000	846.000	338.000	865.000	434.000			
761.000	418.000	979.000	374.000	1274.000	409.000	1298.000	429.000	1308.000	463.000	1305.000	483.000	1275.000	511.000	1215.000	543.000	1136.000	572.000	1001.000	603.000	772.000	514.000	909.000	501.000	908.000	479.000	958.000	483.000	955.000	457.000	951.000	431.000	1044.000	418.000	1087.000	502.000			
514.000	627.000	723.000	520.000	1005.000	477.000	1037.000	496.000	1055.000	519.000	1059.000	550.000	1038.000	580.000	993.000	626.000	911.000	684.000	805.000	749.000	557.000	718.000	671.000	671.000	663.000	650.000	716.000	641.000	706.000	614.000	698.000	590.000	778.000	552.000	857.000	624.000			
503.000	320.000	738.000	264.000	1023.000	282.000	1048.000	309.000	1058.000	334.000	1053.000	361.000	1027.000	385.000	972.000	423.000	886.000	461.000	763.000	496.000	523.000	414.000	652.000	398.000	650.000	371.000	699.000	377.000	695.000	349.000	693.000	323.000	807.000	309.000	848.000	388.000			
737.000	311.000	938.000	345.000	1203.000	478.000	1212.000	502.000	1209.000	527.000	1198.000	550.000	1162.000	568.000	1099.000	577.000	1012.000	574.000	881.000	557.000	718.000	400.000	819.000	426.000	826.000	406.000	874.000	424.000	878.000	403.000	884.000	381.000	972.000	400.000	1000.000	498.000			
667.000	392.000	865.000	459.000	1101.000	623.000	1106.000	651.000	1101.000	681.000	1084.000	698.000	1047.000	708.000	987.000	710.000	901.000	696.000	794.000	664.000	638.000	476.000	749.000	526.000	757.000	508.000	804.000	533.000	811.000	512.000	820.000	489.000	895.000	519.000	910.000	626.000			
584.000	513.000	824.000	488.000	1123.000	543.000	1138.000	564.000	1148.000	593.000	1142.000	616.000	1115.000	636.000	1051.000	662.000	962.000	686.000	837.000	710.000	595.000	605.000	722.000	601.000	719.000	577.000	769.000	581.000	766.000	559.000	765.000	535.000	884.000	530.000	912.000	615.000			
546.000	502.000	773.000	506.000	1059.000	602.000	1071.000	629.000	1075.000	654.000	1067.000	682.000	1036.000	704.000	978.000	723.000	874.000	734.000	745.000	740.000	527.000	596.000	645.000	611.000	649.000	587.000	700.000	603.000	703.000	573.000	705.000	550.000	807.000	557.000	838.000	653.000			
631.000	436.000	888.000	379.000	1186.000	398.000	1212.000	427.000	1222.000	451.000	1216.000	474.000	1192.000	509.000	1136.000	543.000	1052.000	583.000	929.000	621.000	652.000	532.000	782.000	516.000	778.000	488.000	830.000	493.000	826.000	465.000	823.000	439.000	916.000	425.000	970.000	511.000			
549.000	481.000	724.000	525.000	953.000	670.000	961.000	694.000	961.000	722.000	953.000	742.000	912.000	754.000	850.000	758.000	770.000	752.000	656.000	728.000	511.000	561.000	609.000	593.000	618.000	577.000	666.000	604.000	675.000	580.000	686.000	557.000	751.000	580.000	757.000	671.000			
458.000	651.000	642.000	583.000	925.000	563.000	944.000	578.000	961.000	605.000	961.000	625.000	943.000	653.000	898.000	690.000	830.000	734.000	716.000	782.000	499.000	734.000	603.000	703.000	598.000	682.000	640.000	681.000	635.000	656.000	630.000	633.000	709.000	608.000	762.000	676.000			
661.000	567.000	903.000	539.000	1213.000	597.000	1233.000	625.000	1237.000	647.000	1229.000	673.000	1201.000	692.000	1149.000	720.000	1059.000	745.000	920.000	768.000	667.000	658.000	792.000	650.000	790.000	629.000	848.000	636.000	845.000	612.000	846.000	592.000	962.000	586.000	1008.000	669.000			
549.000	422.000	756.000	318.000	1051.000	288.000	1072.000	304.000	1085.000	329.000	1082.000	355.000	1062.000	386.000	1019.000	427.000	948.000	471.000	831.000	530.000	586.000	494.000	693.000	453.000	687.000	433.000	741.000	428.000	732.000	404.000	721.000	382.000	805.000	345.000	869.000	414.000			
548.000	387.000	763.000	422.000	1017.000	561.000	1025.000	585.000	1022.000	609.000	1005.000	633.000	971.000	647.000	922.000	662.000	841.000	664.000	707.000	647.000	522.000	480.000	633.000	508.000	638.000	487.000	695.000	512.000	701.000	483.000	711.000	457.000	787.000	477.000	789.000	565.000			
652.000	278.000	892.000	230.000	1200.000	259.000	1215.000	278.000	1228.000	304.000	1223.000	331.000	1200.000	358.000	1142.000	399.000	1052.000	440.000	917.000	473.000	669.000	376.000	800.000	361.000	797.000	336.000	855.000	345.000	853.000	314.000	852.000	287.000	933.000	272.000	985.000	361.000			
664.000	608.000	865.000	572.000	1173.000	611.000	1190.000	633.000	1199.000	657.000	1201.000	682.000	1163.000	711.000	1108.000	740.000	1019.000	771.000	892.000	799.000	661.000	702.000	782.000	694.000	781.000	667.000	845.000	679.000	844.000	650.000	844.000	626.000	935.000	616.000	974.000	705.000			
752.000	397.000	1015.000	369.000	1329.000	440.000	1344.000	461.000	1352.000	485.000	1345.000	512.000	1315.000	543.000	1251.000	574.000	1159.000	601.000	1005.000	625.000	752.000	493.000	884.000	494.000	884.000	470.000	944.000	476.000	944.000	449.000	944.000	425.000	1067.000	421.000	1092.000	514.000			
427.000	712.000	649.000	627.000	933.000	603.000	954.000	621.000	969.000	647.000	970.000	669.000	949.000	701.000	899.000	745.000	816.000	790.000	699.000	843.000	471.000	799.000	589.000	764.000	582.000	740.000	640.000	735.000	636.000	712.000	625.000	686.000	722.000	656.000	777.000	727.000			
