C:/Users/vmc04/Documents/GitHub/wingproj/Gomez analysis plan/Field 18 Procrustes analysis MOG individual/2017_09_06 Field 18 RMO scaled - {centroid size AND partial warps scores - U1, U2 last columns - first column is size} - Field18RMO scaled- 45
2.5695127609356283 -0.0021433080751276238 -0.0012035853339126179 -0.0024865961257397469 0.0012892421350280375 0.00083177338203944213 0.00044907625747300203 -0.0018689158473037513 0.001091447390675928 0.00027909969808052664 -0.00396384737726995 -0.0051094842918444966 0.0018827765644682027 0.0028725277370371003 0.0013084138833253831 -0.0023141283830205709 0.0035978627246736161 0.032962482147093061 0.00065588097656835913 0.015449139522370956 0.0034641656890539345 -0.0062285697513425487 -0.00035579699893863203 0.010155697087110256 0.00076705154593063093 -0.0064910082740001476 0.00021135834653203541 -0.010679933570511993 -0.0020913792909179919 -0.031779695734109076 -0.00012698926221318171 -0.0017033675018956879 0.0054949141728255482
2.6808097010546583 0.0029774407892805498 -0.00073920141595147204 0.0041480842098214413 0.0019619885168392749 -0.0021733983929920664 5.5774166409989438e-05 0.0023195088625533032 0.002825822049994211 -0.0024309135874511457 0.003256161778005751 0.010337398521710749 -0.00011713567529945738 0.0042646192586267111 0.00032242270304603848 0.0059724992679614118 0.0008228703591620539 -0.011611338750237806 0.0041917293490028934 -0.015628545461077375 0.0022744831598540028 0.00045618068349508408 0.00062927698840625865 0.0028925591144340042 -0.0040861641076236476 -0.0052535287258390889 0.0053082405306316962 0.0013566774900119359 -0.0074293525081946359 0.0051649496277805474 0.0034618998848502205 0.0010704166754005383 -0.0021749457521690412
2.813344832835349 -0.00034968112616084551 0.0037261613077494132 0.0024544048796960945 -7.6212063920189164e-05 0.0023901748896714317 0.0017583652678732262 0.0010268472413425542 0.0029259266707457568 0.0050036512012277198 -0.0013263953792306328 0.014325691899402682 -0.00090726315466157245 0.015087111605843542 -0.00032092205319630951 0.010370689149739846 -0.0039587349734570643 0.00029003273240859831 0.0030851701855440922 -0.0098950222001951849 -0.0034762888629956811 0.0089167462003953129 0.00085482054979884735 0.0074158377472731572 0.0001385565776606813 -0.0029328556837544075 -0.00093344069991329942 -0.0012052391938403 -4.1262660781647307e-05 -0.007784356268262886 -0.002865721479434652 -0.0050884455650378997 -0.00035442860189982295
2.6894240590471634 -0.0018725214393784427 -0.0031696480816517454 2.5164225617410501e-05 0.0026010579657834722 -0.0032240316170346036 -0.00046455647953447179 0.00060220472838366269 0.00058081231559949955 0.0031083617310745985 0.0026026085194012401 -0.00071901717569184613 -0.0028946600229464701 -0.0005121308641700727 0.0012704699001482153 0.0084451429466703542 -0.0039755688221050876 0.0070857053817477544 0.00044039639397566109 -0.0039508836003583903 -0.0014618452406150472 0.0027046710700356666 -0.0038158556693734446 0.0074492573022893974 0.0042236049041769561 0.0088793865029298449 -0.0024633662271796616 0.0011615385262086051 0.0066504474476761942 0.0042315015853737897 0.00030813299776821042 0.0015543407583312209 0.01020782684219522
2.9741771489090261 0.00093829536600013928 -0.00038760380837627156 -0.00013350469150572454 0.0022183515026230863 0.00028355800562552657 0.0030530648770600772 -0.00057920061177243196 -0.0018936953565406496 -0.0066540059372595913 0.0037874520517139948 0.0012600904105288808 0.0011541718094109385 0.0010604090003551378 -0.0038252671349270481 -0.0021990646201005743 -0.00122591614812269 -0.0062679296965876775 -0.0036903563337292921 0.00070684401436311712 0.003696875187774232 0.010418086706738168 -0.0041699108953023364 0.0032813100167844189 -0.005758472728545275 -0.0036442873265837695 -0.0019255710940212587 0.006550406883070607 -0.0016828416933611359 -0.01541079363945475 -0.0073973098437040063 -0.010519623287536634 0.0056826045286111487
2.9046376175735671 0.002598549046772237 0.00094153529498644376 0.0018177895759104059 0.0015847905144106675 0.0041470420245547255 0.0051899342989512225 0.00016290638058299016 -0.0013640933917907637 -0.0067715290571410108 -0.0051769695392810495 0.0041038204539758007 -0.0020782300629585164 -0.0021633898828890413 0.0022226131909454444 0.0043547917600397223 0.0039291768951498305 -0.0096523090635231498 -0.0042689383826679771 0.0023736987018417887 0.0016530462511127918 -0.00063237321994471293 0.00276340935711447 0.0011909351086525936 -0.0023013536857459612 -0.0078629632254169097 0.0011360193646286817 0.0013024559683951025 -0.001121130370281602 -0.016019924035594789 0.0034887562864569428 -0.016109155616978763 0.0069541261170619319
2.7197628627681594 -0.00042310237490118043 -0.0023808384327351803 0.002448263062988345 0.00098641463349612504 0.00075246268447974477 -0.00045838364070540879 -5.2123990341622337e-05 -0.0032118917047316928 0.0022374637076388233 -0.0015230481581566652 0.0041470608499695489 0.0025526580779523336 0.0011966992759096431 -0.0010699677910079833 0.00020298443956494035 0.0013993003804435309 0.0003797925292501577 0.0019600071587417066 -0.0036369701506738638 -0.00049491291043423356 0.00085370290135715083 -0.0046867994059434145 0.012999354969413955 0.00068702922760559846 -0.0027042097502798616 0.0047930985747350659 0.0060530135832133052 0.0058396077434688543 -0.0067600065873479843 -0.0059910666794055246 -0.013602090220817117 0.010013522970574104
3.0101259727099423 -0.001492304403101686 0.0033897436447731474 7.8031969092641135e-05 -0.0022368880947529995 -0.00041700182724966841 -0.0030234985420363723 -0.00060839001564846201 -0.0012231193745222604 -0.00016589825855158397 0.0042510355121355746 0.0035479639242849332 0.00013022710612550686 -0.004910607650005048 -0.0027356765111379746 -0.00209586855398845 -0.0023313013968473337 0.01129380302170457 -0.00030278192261096789 -0.01372374163829632 0.00053843559591867235 -0.0019088708276112042 0.0033450225420164734 0.012146732729925813 -0.0044743415049969095 0.0087633544369231913 0.0030465936216534347 0.014962733577268591 -0.010553051887352114 -0.0078994657538693103 0.013359405234813843 0.018048064734249181 -0.0074777288111550566
2.9061122499006311 0.0021010100949685343 0.0012046404990830322 0.00058281182147189618 -0.0022860947000896618 -0.0043330293760943696 0.0019341270813999518 0.0015555651618189513 0.0009405016142358853 -0.0049719912114821185 0.0050137565620764291 0.0011334523519229615 -0.0022134933879780412 -0.0046382712970707164 0.0064019451182181835 -0.0010596351295171244 -0.0048980829633278053 -0.015323082038004318 -0.00082315537143972631 -0.0086339177578854086 0.00085684321665114921 -0.0021399611952790721 0.0029634244542617524 -0.0086977085421463193 -0.005547417170796794 -0.0058107989340384037 -0.0021503748196493849 -0.0033107366288324539 0.0016329176131467133 0.0033629914403139078 -0.0099244580087270769 -0.0040263903027762454 0.0080601048581246774
2.6696329099108289 0.0020635034859073915 -0.0057229591452500356 -0.00067474321480150016 -0.00032743517742956962 -0.0051145177580001061 -0.0023433059104425065 0.00088907972014907316 -0.00046120455079804313 -0.00085922154412202453 0.003004619518867881 0.00056939019312619713 0.00056607359997351385 -0.0040227198220997296 0.00098127612498474922 -0.0071498433705214663 -0.0017212715996107379 0.0015992893275359973 -0.00085579552974042201 -0.0068348970509284797 0.0029572550458017693 -0.0096063183211505948 0.0028778636735481617 -0.0020699299690670695 0.0028291759921091047 -0.013976843089780675 -0.0038907825944274593 -0.027726313027266816 -0.0052283522488497962 0.0025803491097344459 0.0041340504239930275 -0.0041090731848367019 0.02503930269511866
