Field18ARS scaled- 17
1.973181974	1.558291062	2.649421492	1.479886481	3.511871891	1.685698508	3.55434104	1.747768802	3.577209043	1.822906526	3.56740847	1.89804425	3.479203315	1.973181974	3.292992434	2.061387129	3.047978116	2.136524853	2.701691213	2.208395719	1.996049977	1.839240814	2.303134589	1.839240814	2.296600874	1.764103089	2.512213474	1.813105953	2.495879186	1.718367083	2.492612328	1.649763074	2.868300949	1.633428787	2.949972389	1.907844823
1.963381401	1.283875026	2.659222065	1.198936729	3.685015342	1.408015614	3.740551921	1.502754484	3.760153067	1.587692781	3.747085636	1.68243165	3.645813052	1.764103089	3.449801597	1.862108817	3.132916413	1.950313971	2.662488922	2.01891798	1.989516262	1.617094499	2.339070022	1.617094499	2.326002592	1.538689917	2.55794948	1.584425923	2.551415765	1.470085908	2.541615192	1.378613896	2.858500376	1.378613896	3.041444401	1.69549908
2.309668304	1.646496217	3.038177543	1.558291062	4.03783596	1.744501944	4.112973685	1.832707099	4.152175975	1.933979683	4.13257483	2.028718553	4.014967957	2.097322562	3.815689645	2.201862004	3.511871891	2.290067159	3.057778688	2.361938025	2.306401447	1.943780256	2.695157498	1.956847686	2.685356925	1.871909389	2.963039819	1.927445968	2.956506104	1.819639668	2.946705531	1.721633941	3.198253564	1.724900799	3.322394152	2.03198541
2.071187701	1.228338447	2.740893504	1.185869299	3.776487355	1.408015614	3.832023933	1.499487626	3.858158794	1.584425923	3.848358221	1.672631077	3.743818779	1.751035659	3.544540467	1.849041386	3.24398957	1.937246541	2.760494649	1.989516262	2.067920844	1.54849049	2.466477468	1.568091635	2.459943753	1.496220768	2.721292358	1.545223632	2.714758643	1.443951047	2.698424355	1.34594532	2.972840392	1.339411605	3.057778688	1.646496217
2.332536307	1.623628214	3.012042682	1.57462535	3.998633669	1.832707099	4.054170248	1.917645395	4.070504536	2.00585055	4.050903391	2.097322562	3.956164521	2.162659713	3.786287927	2.227996865	3.44653474	2.296600874	3.031643828	2.316202019	2.306401447	1.927445968	2.655955207	1.920912253	2.639620919	1.842507671	2.936904958	1.91111168	2.927104386	1.819639668	2.927104386	1.731434514	3.253790143	1.737968229	3.319127294	2.035252268
2.296600874	1.228338447	3.083913549	1.10419786	4.080305109	1.293675599	4.135841688	1.362279608	4.165243406	1.45375162	4.148909118	1.555024205	4.050903391	1.639962502	3.848358221	1.741235086	3.55434104	1.839240814	3.11004841	1.907844823	2.345603737	1.538689917	2.69189064	1.515821914	2.688623783	1.434150475	2.995708395	1.489687053	2.995708395	1.391681326	2.989174679	1.287141884	3.306059864	1.270807596	3.387731303	1.57462535
2.352137453	1.845774529	3.12311584	1.751035659	4.191378266	1.963381401	4.237114272	2.03198541	4.279583421	2.12672428	4.256715418	2.224730007	4.155442833	2.283533444	3.959431379	2.365204883	3.662147339	2.459943753	3.139450128	2.544882049	2.34233688	2.156125998	2.757227792	2.156125998	2.747427219	2.077721416	3.021843255	2.133257995	3.01530954	2.022184838	3.012042682	1.930712826	3.286458719	1.901311108	3.433467309	2.205128862
1.845774529	1.055194996	2.66575578	0.953922411	3.727484491	1.133599578	3.815689645	1.231605305	3.841824506	1.329611032	3.822223361	1.414549329	3.730751348	1.479886481	3.528206179	1.577892208	3.178652419	1.685698508	2.721292358	1.783704235	1.868642532	1.368813323	2.290067159	1.355745893	2.283533444	1.280608169	2.544882049	1.316543602	2.535081477	1.218537875	2.528547762	1.143400151	2.809497513	1.11726529	2.995708395	1.427616759
2.182260859	1.515821914	2.976107249	1.443951047	4.135841688	1.68243165	4.204445697	1.770636805	4.246914845	1.888243677	4.233847415	1.976448832	4.1195074	2.061387129	3.877759939	2.175727144	3.505338176	2.267199156	2.976107249	2.319468877	2.205128862	1.839240814	2.629820346	1.868642532	2.626553489	1.780437377	2.923837528	1.842507671	2.914036955	1.737968229	2.910770098	1.623628214	3.175385561	1.613827641	3.306059864	1.966648259
2.002583692	1.489687053	2.789896367	1.430883617	3.80915593	1.646496217	3.877759939	1.741235086	3.900627942	1.835973956	3.861425651	1.914378538	3.766686782	1.999316835	3.583742758	2.084255132	3.253790143	2.165926571	2.802963798	2.224730007	2.038519126	1.816372811	2.381539171	1.806572238	2.381539171	1.721633941	2.724559216	1.800038523	2.714758643	1.69549908	2.711491786	1.600760211	3.008775825	1.590959638	3.1492507	1.91111168
