Field18TLC scaled- 54
1.515821914	1.323077317	2.24759801	1.058461854	3.201520422	1.074796142	3.253790143	1.120532148	3.302793006	1.192403014	3.319127294	1.274074454	3.250523285	1.378613896	3.080646691	1.492953911	2.829098658	1.626895071	2.407674031	1.77717052	1.56155792	1.558291062	1.947047114	1.492953911	1.930712826	1.430883617	2.13979171	1.430883617	2.120190565	1.355745893	2.097322562	1.277341311	2.34233688	1.205470444	2.538348334	1.424349902
2.074454559	1.68243165	2.953239246	1.391681326	4.1195074	1.417816187	4.210979412	1.502754484	4.263249133	1.594226496	4.259982275	1.708566511	4.168510263	1.796771665	3.959431379	1.943780256	3.655613624	2.107123135	3.139450128	2.309668304	2.12672428	2.009117407	2.620019774	1.924179111	2.597151771	1.839240814	2.910770098	1.845774529	2.874834664	1.731434514	2.845432946	1.639962502	3.178652419	1.56155792	3.361596443	1.871909389
2.201862004	1.326344175	2.989174679	1.470085908	3.962698236	2.022184838	3.988833097	2.129991138	3.982299382	2.224730007	3.946363948	2.290067159	3.825490218	2.316202019	3.632745621	2.34233688	3.289725576	2.335803165	2.760494649	2.23453058	2.10058942	1.617094499	2.479544898	1.731434514	2.512213474	1.659563647	2.708224928	1.764103089	2.740893504	1.672631077	2.770295222	1.587692781	3.126382697	1.69549908	3.172118703	2.028718553
2.280266586	1.56155792	3.132916413	1.558291062	4.178310836	1.842507671	4.259982275	1.956847686	4.292650851	2.080988274	4.256715418	2.165926571	4.13257483	2.24759801	3.80915593	2.339070022	3.518405606	2.381539171	3.012042682	2.410940889	2.214929435	1.871909389	2.642887777	1.920912253	2.642887777	1.849041386	2.927104386	1.933979683	2.930371243	1.829440241	2.940171816	1.737968229	3.299526149	1.760836232	3.417133021	2.10058942
2.03198541	1.378613896	2.731092931	1.074796142	3.792821642	1.00945899	3.858158794	1.061728711	3.897361085	1.140133293	3.907161657	1.221804732	3.825490218	1.33287789	3.662147339	1.479886481	3.390998161	1.636695644	2.933638101	1.842507671	2.110389992	1.662830505	2.505679759	1.551757347	2.482811756	1.476619623	2.711491786	1.46681905	2.682090068	1.372080181	2.655955207	1.303476172	2.966306676	1.192403014	3.165584988	1.45375162
2.175727144	1.215271017	3.021843255	1.045394423	4.099906254	1.159734438	4.165243406	1.22507159	4.194645124	1.326344175	4.178310836	1.414549329	4.070504536	1.502754484	3.874493082	1.617094499	3.547807324	1.741235086	3.054511831	1.845774529	2.218196292	1.525622487	2.623286631	1.486420196	2.603685486	1.401481899	2.89443581	1.424349902	2.874834664	1.336144747	2.858500376	1.247939593	3.194986707	1.202203587	3.3648633	1.502754484
2.143058568	1.44068419	2.927104386	1.323077317	3.93002966	1.496220768	3.992099954	1.584425923	4.021501673	1.675897935	4.008434242	1.780437377	3.91696223	1.865375674	3.727484491	1.969915117	3.400798734	2.074454559	2.930371243	2.162659713	2.133257995	1.757569374	2.531814619	1.744501944	2.528547762	1.662830505	2.819298086	1.715100226	2.809497513	1.617094499	2.81276437	1.509288199	3.087180407	1.492953911	3.224388425	1.813105953
2.270466013	1.091130429	3.119848982	1.055194996	4.099906254	1.293675599	4.171777121	1.378613896	4.207712554	1.509288199	4.184844551	1.577892208	4.077038251	1.672631077	3.907161657	1.751035659	3.564141612	1.822906526	3.083913549	1.862108817	2.276999728	1.398215041	2.69189064	1.417816187	2.688623783	1.34594532	2.985907822	1.408015614	2.976107249	1.323077317	2.972840392	1.221804732	3.263590716	1.23813902	3.417133021	1.54849049
1.947047114	1.662830505	2.760494649	1.538689917	3.874493082	1.731434514	3.933296518	1.806572238	3.962698236	1.901311108	3.946363948	1.989516262	3.845091364	2.077721416	3.681748485	2.182260859	3.332194725	2.286800301	2.796430083	2.368471741	1.91111168	1.950313971	2.407674031	1.950313971	2.397873459	1.871909389	2.685356925	1.927445968	2.669022637	1.829440241	2.655955207	1.741235086	2.966306676	1.715100226	3.093714122	2.01891798
1.973181974	1.127065863	2.577550625	0.947388696	3.560874755	1.015992705	3.616411333	1.081329857	3.655613624	1.153200723	3.649079909	1.23813902	3.528206179	1.336144747	3.368130158	1.430883617	3.113315267	1.535423059	2.744160361	1.636695644	2.025451695	1.381880753	2.339070022	1.342678463	2.319468877	1.274074454	2.587351198	1.296942457	2.554682622	1.21200416	2.538348334	1.136866435	2.819298086	1.074796142	2.949972389	1.316543602
2.041785983	1.724900799	2.642887777	1.541956775	3.698082773	1.56155792	3.786287927	1.653029932	3.822223361	1.734701371	3.812422788	1.822906526	3.717683918	1.914378538	3.55434104	2.015651123	3.257057	2.13979171	2.757227792	2.280266586	2.051586556	2.002583692	2.43707575	1.960114544	2.417474604	1.878443105	2.639620919	1.888243677	2.626553489	1.800038523	2.606952343	1.711833368	2.878101522	1.65629679	3.034910685	1.914378538
1.751035659	1.659563647	2.538348334	1.57462535	3.502071318	1.77717052	3.570675327	1.858841959	3.587009615	1.940513398	3.56740847	2.03198541	3.469402743	2.107123135	3.286458719	2.201862004	2.976107249	2.286800301	2.531814619	2.335803165	1.744501944	1.924179111	2.169193429	1.947047114	2.169193429	1.875176247	2.424008319	1.920912253	2.420741462	1.835973956	2.417474604	1.734701371	2.740893504	1.731434514	2.81276437	2.012384265
2.257398583	1.391681326	3.080646691	1.244672735	4.139108545	1.411282472	4.201178839	1.486420196	4.237114272	1.587692781	4.224046842	1.653029932	4.14564226	1.737968229	3.936563376	1.855575102	3.655613624	1.956847686	3.087180407	2.048319698	2.267199156	1.659563647	2.721292358	1.646496217	2.714758643	1.584425923	2.969573534	1.607293926	2.963039819	1.535423059	2.953239246	1.434150475	3.234188997	1.408015614	3.394265018	1.705299653
1.888243677	1.123799005	2.714758643	1.10419786	3.78302107	1.414549329	3.835290791	1.502754484	3.861425651	1.594226496	3.835290791	1.69549908	3.727484491	1.77717052	3.495537603	1.871909389	3.1492507	1.940513398	2.603685486	1.966648259	1.868642532	1.470085908	2.283533444	1.506021341	2.293334016	1.421083044	2.518747189	1.496220768	2.525280904	1.388414469	2.531814619	1.287141884	2.878101522	1.303476172	2.995708395	1.65629679
1.724900799	1.094397287	2.580817483	0.963722984	3.600077046	1.127065863	3.662147339	1.208737302	3.685015342	1.283875026	3.668681055	1.381880753	3.59354333	1.460285335	3.423666737	1.564824778	3.090447264	1.679164793	2.58408434	1.770636805	1.747768802	1.401481899	2.192061432	1.385147611	2.185527716	1.310009887	2.453410037	1.342678463	2.443609465	1.244672735	2.43707575	1.146667008	2.731092931	1.127065863	2.855233519	1.421083044
2.365204883	1.79023795	3.162318131	1.728167656	4.191378266	1.963381401	4.2273137	2.01891798	4.246914845	2.094055704	4.217513127	2.182260859	4.126041115	2.24759801	3.900627942	2.348870595	3.590276473	2.420741462	3.11004841	2.479544898	2.345603737	2.077721416	2.780095795	2.087521989	2.776828937	2.009117407	3.025110113	2.071187701	3.02837697	1.982982547	3.031643828	1.888243677	3.371397015	1.888243677	3.45960217	2.178994001
2.080988274	0.898385833	2.874834664	0.800380105	3.910428515	1.012725848	3.965965094	1.097664145	3.995366812	1.192403014	3.979032524	1.300209314	3.874493082	1.385147611	3.678481627	1.489687053	3.3648633	1.571358493	2.855233519	1.639962502	2.061387129	1.202203587	2.492612328	1.215271017	2.495879186	1.13033272	2.737626646	1.172801869	2.731092931	1.081329857	2.731092931	0.976790414	3.083913549	0.980057272	3.185186134	1.296942457
2.283533444	1.666097362	3.155784416	1.479886481	4.24038113	1.568091635	4.308985139	1.639962502	4.354721145	1.741235086	4.351454287	1.845774529	4.25344856	1.950313971	4.050903391	2.071187701	3.717683918	2.201862004	3.23092214	2.32926945	2.296600874	1.966648259	2.750694077	1.920912253	2.734359789	1.842507671	3.038177543	1.862108817	3.025110113	1.767369947	3.008775825	1.675897935	3.319127294	1.623628214	3.492270746	1.930712826
1.80330538	1.597493353	2.675556352	1.437417332	3.714417061	1.597493353	3.769953639	1.662830505	3.799355358	1.741235086	3.776487355	1.826173383	3.685015342	1.920912253	3.482470173	2.038519126	3.181919276	2.159392856	2.698424355	2.267199156	1.786971092	1.871909389	2.22146315	1.852308244	2.214929435	1.783704235	2.515480331	1.832707099	2.508946616	1.728167656	2.499146043	1.639962502	2.760494649	1.607293926	2.930371243	1.89804425
