Field18TPN scaled- 17
1.79023795	1.385147611	2.446876322	1.283875026	3.668681055	1.519088771	3.740551921	1.617094499	3.763419924	1.711833368	3.737285064	1.796771665	3.616411333	1.878443105	3.410599306	1.966648259	3.100247837	2.054853413	2.538348334	2.110389992	1.77717052	1.68243165	2.211662577	1.711833368	2.195328289	1.613827641	2.322735734	1.636695644	2.326002592	1.54849049	2.319468877	1.476619623	2.750694077	1.463552193	2.891168952	1.773903662
2.257398583	1.352479035	3.083913549	1.283875026	4.122774257	1.473352765	4.194645124	1.568091635	4.220779984	1.659563647	4.214246269	1.747768802	4.109706827	1.832707099	3.900627942	1.927445968	3.609877618	2.012384265	3.139450128	2.077721416	2.299867731	1.679164793	2.718025501	1.672631077	2.721292358	1.590959638	2.92057067	1.626895071	2.927104386	1.538689917	2.92057067	1.45375162	3.266857573	1.437417332	3.368130158	1.751035659
2.270466013	1.153200723	2.956506104	1.025793278	4.171777121	1.136866435	4.243647987	1.221804732	4.263249133	1.296942457	4.250181703	1.404748756	4.165243406	1.496220768	3.972498809	1.600760211	3.619678191	1.744501944	3.142716985	1.852308244	2.32926945	1.492953911	2.740893504	1.460285335	2.718025501	1.372080181	2.936904958	1.388414469	2.940171816	1.310009887	2.92057067	1.21200416	3.325661009	1.163001296	3.44653474	1.479886481
1.829440241	1.568091635	2.590618055	1.486420196	3.730751348	1.705299653	3.776487355	1.767369947	3.815689645	1.868642532	3.812422788	1.966648259	3.717683918	2.054853413	3.479203315	2.156125998	3.162318131	2.23453058	2.639620919	2.299867731	1.842507671	1.868642532	2.24759801	1.875176247	2.237797438	1.786971092	2.459943753	1.839240814	2.479544898	1.741235086	2.46321061	1.662830505	2.851966661	1.646496217	3.005508967	1.973181974
2.045052841	1.421083044	2.825831801	1.300209314	3.910428515	1.535423059	3.936563376	1.597493353	3.965965094	1.679164793	3.959431379	1.764103089	3.818956503	1.855575102	3.67521477	1.940513398	3.371397015	2.051586556	2.884635237	2.133257995	2.064653986	1.718367083	2.505679759	1.721633941	2.508946616	1.65629679	2.675556352	1.675897935	2.662488922	1.57462535	2.639620919	1.502754484	2.998975252	1.473352765	3.165584988	1.793504808
1.839240814	1.639962502	2.597151771	1.486420196	3.397531876	1.571358493	3.492270746	1.662830505	3.518405606	1.734701371	3.528206179	1.809839096	3.44653474	1.881709962	3.279925003	1.963381401	3.061045546	2.051586556	2.652688349	2.152859141	1.888243677	1.878443105	2.231263722	1.852308244	2.218196292	1.793504808	2.391339744	1.813105953	2.401140316	1.734701371	2.384806028	1.659563647	2.731092931	1.617094499	2.819298086	1.862108817
2.205128862	1.636695644	3.031643828	1.483153338	4.086838824	1.630161929	4.129307972	1.692232223	4.168510263	1.764103089	4.161976548	1.862108817	4.070504536	1.960114544	3.867959367	2.071187701	3.570675327	2.188794574	3.106781552	2.293334016	2.231263722	1.930712826	2.655955207	1.920912253	2.623286631	1.832707099	2.842166089	1.855575102	2.81276437	1.760836232	2.809497513	1.66936422	3.234188997	1.649763074	3.345262155	1.940513398
2.103856277	1.375347038	2.891168952	1.202203587	3.861425651	1.31981046	3.933296518	1.411282472	3.979032524	1.499487626	3.969231951	1.584425923	3.881026797	1.675897935	3.70134963	1.793504808	3.417133021	1.89804425	2.936904958	1.996049977	2.143058568	1.66936422	2.489345471	1.633428787	2.473011183	1.56155792	2.646154634	1.571358493	2.626553489	1.486420196	2.610219201	1.414549329	3.093714122	1.35901275	3.211320994	1.653029932
2.283533444	1.532156202	3.103514694	1.398215041	4.184844551	1.56155792	4.230580557	1.639962502	4.273049706	1.741235086	4.263249133	1.858841959	4.165243406	1.937246541	3.982299382	2.051586556	3.671947912	2.152859141	3.132916413	2.244331153	2.309668304	1.842507671	2.737626646	1.832707099	2.724559216	1.744501944	2.946705531	1.786971092	2.927104386	1.679164793	2.90750324	1.577892208	3.358329585	1.564824778	3.462869027	1.901311108
1.849041386	1.123799005	2.629820346	0.993124702	3.776487355	1.120532148	3.877759939	1.22507159	3.9038948	1.329611032	3.877759939	1.421083044	3.776487355	1.509288199	3.59354333	1.613827641	3.273391288	1.721633941	2.747427219	1.826173383	1.907844823	1.447217905	2.34233688	1.417816187	2.326002592	1.339411605	2.508946616	1.372080181	2.495879186	1.267540738	2.495879186	1.185869299	2.989174679	1.156467581	3.067579261	1.473352765
