C:/Users/vmc04/Desktop/Wing saga/Lab reared wings for landmarking/18/APR/APRMA/coord_Jul26_Format - {Aligned specimens} - 1 24 36 0	from C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMA/coord_Jul26.txt - TPS like internal (simplified) format - can be converted to other format by using TET	
-0.38957313361285972 -0.10317155395079314 -0.10078992411112264 -0.13248491217883801 0.28583457236541854 -0.050062590779122347 0.30019810089532967 -0.026787313213118651 0.30861440623630576 0.0010655470358538366 0.29907187671920893 0.033270745132570993 0.25532372811842313 0.061024611584897137 0.18143392792718072 0.094221171783731933 0.073680918778741653 0.12033519887019963 -0.10665537557426247 0.14904455914728637 -0.37930035510622634 0.013223005373846112 -0.20009937067665393 0.01379927137098742 -0.20045086655045613 -0.01434195923249822 -0.12448843410564293 -0.0017808640962656756 -0.12364149453672454 -0.039131299837667465 -0.12165015929706401 -0.074994929781835459 0.01196437486068699 -0.073661632265111354 0.030527207669718264 0.030432945035876915 
-0.36209263768873751 -0.10050487539521169 -0.076099807201551142 -0.12274328778892096 0.28237679482570049 -0.057271561255918424 0.30110812424600303 -0.032665150291040758 0.31242947745473648 -0.0012748853676863554 0.30249261731388871 0.033723832414864978 0.26596112580409365 0.063819183937967719 0.18581136468805948 0.099684005240354173 0.074141211026720499 0.12867963479613068 -0.093613077250733867 0.15007221764716303 -0.3709905977937335 0.0034321039394325666 -0.20321391459937044 0.01059997794450882 -0.20543999533043233 -0.020855350789820662 -0.14605033199308665 -0.0089099962677451454 -0.14555433736194434 -0.041294371393134341 -0.14685137170194651 -0.070027624765259838 -0.013144359899075225 -0.070074535538827309 0.038729715461409638 0.035610682933144212 
-0.36748395099804748 -0.10931433641270495 -0.10107667594202277 -0.13222400400165954 0.28768811222935969 -0.061496917477774381 0.30688703600095041 -0.031057792224836261 0.31348298271837793 0.00035223075457281898 0.30204684231385792 0.031958192657154397 0.2559038051823892 0.064149772106905548 0.1789319641739851 0.098865465723245963 0.072487497194417883 0.12660433088755352 -0.11015715082377707 0.15454573264207735 -0.3668884369503122 0.012644701189264255 -0.1954861896358128 0.014951983820375778 -0.19510200906768557 -0.016846618171856401 -0.14003484997537258 -0.0048314578872104682 -0.13926319000559617 -0.039344614913334672 -0.1357769750019277 -0.073470292537809706 -0.0041232550805120963 -0.074066906196718879 0.037964443667728102 0.038580530042756814 
-0.38008079626781982 -0.10902916860417536 -0.10549207795733194 -0.13176455766677841 0.28044128457218082 -0.057495926659798365 0.30017692878785379 -0.030027770357385075 0.30546053519771194 -0.0013630146306242846 0.29388033601033065 0.034518475527679456 0.25315674132644989 0.06990275697351557 0.19015679022167256 0.099855918652965045 0.080670998253417101 0.13074779092916378 -0.099500834549533235 0.15148609885583406 -0.37701606012133831 0.01585665623800862 -0.2027539868545134 0.011613889609908975 -0.19924671063844751 -0.016323621990878848 -0.12903930957349155 -0.01195087276367641 -0.12818312103371943 -0.036758656918431623 -0.12984907575644142 -0.074453615155985781 0.0093691269491231726 -0.080160154507396025 0.037849231433897755 0.035345772468054891 
-0.36645317978465697 -0.10971160213213425 -0.068019037644951888 -0.12050778949812642 0.27902499791558205 -0.059509432289578112 0.30180443008996966 -0.035144098956502411 0.31791291265224536 -0.0020737966299456652 0.30899818429520903 0.029091730181914899 0.26053183448883888 0.066793133612778985 0.1761136548989724 0.098820468247995619 0.062658783123281797 0.12817020566339238 -0.086239413590563169 0.15568985393453974 -0.36896710451579795 0.0092621365718751399 -0.20608925986571403 0.0085756594900683186 -0.2069166390670642 -0.017389874749481234 -0.14432126858356151 -0.007417878953319604 -0.14582665424536806 -0.038508719394733423 -0.14220673370531045 -0.070277566296603561 -0.0067452514603562452 -0.071248489112412314 0.034739744999244662 0.035386060310272895 
-0.3553096242545718 -0.11007396939810384 -0.099536741023518754 -0.12566804384190841 0.28466373422879282 -0.05250153864527185 0.30333694689079693 -0.029014861735181294 0.3120763314962931 -0.00018045469470847277 0.30623002592765552 0.03236065873150621 0.26289761430171638 0.067370192298118151 0.19830581053724861 0.096489577501758836 0.059393819876599842 0.12755688601037402 -0.083539929080418837 0.14835339315468682 -0.3634571311365653 0.013394860945194301 -0.21117581514996117 0.0071621225778485407 -0.208296505159976 -0.020390155422945599 -0.14485530205218633 -0.0040456821680445853 -0.1449868304351869 -0.037890846031104819 -0.14210752044520175 -0.065443124031898975 -0.0034448175036805306 -0.075272961799153104 0.029805932982163937 0.027793946548833853 
-0.36594367516724896 -0.11187438144474093 -0.078892468349733555 -0.12023739727522363 0.27903677727792525 -0.056731758140274001 0.30176546443638724 -0.031500161350746257 0.31132756882734902 0.001188170307559617 0.3079512157112555 0.032253504053660127 0.26695882678823207 0.06237374743505842 0.1908142541325907 0.096802497829586623 0.075886898278705164 0.12506514980450165 -0.096047884981232678 0.14929966220490803 -0.36252154810681253 0.010216405371635852 -0.20930024889849377 0.0075764220612978871 -0.20605425307408343 -0.018300492952812331 -0.14531845823364228 -0.0076890619945533638 -0.1445363144835439 -0.038819574386495428 -0.14388452802512874 -0.064761668046447188 -0.0036016863238651341 -0.069024649268990365 0.022360060191341541 0.034163585792075582 
-0.38389302147018284 -0.11312385499733256 -0.093681823050887167 -0.13328838338381627 0.27709783829660528 -0.061137873736346028 0.30123220251312294 -0.033566103593758119 0.3129502671520733 0.0016671173903162377 0.30249750263941777 0.034096395553117484 0.25218621207424691 0.071602755537800558 0.18807640728767783 0.09850154904197965 0.069663469972294556 0.12673041450627365 -0.10132126775876409 0.15311103333989243 -0.36771870896404357 0.014177945835519618 -0.20004183349141508 0.012784728124884022 -0.19904662376720533 -0.015523164406633424 -0.12985973715875476 -0.0025634318582973582 -0.1289419284184691 -0.040186706360516335 -0.13394160925642659 -0.070729850442329989 -0.0046115015248425224 -0.075495702245215748 0.039354154925552977 0.032943131694460878 
-0.36658498510291787 -0.1101851952550183 -0.098910645830366656 -0.1384735071672433 0.28114342717410545 -0.056533653618571385 0.29789559009386996 -0.033438036826828818 0.31010778363948099 0.00066338928848208166 0.30084558899548125 0.034086124409719358 0.25829258253723625 0.071005626119649154 0.1906269607641399 0.10383126096510434 0.081046228167726581 0.13363748986113572 -0.089228313924432756 0.15911726340829724 -0.36351260012386988 0.012732524390758022 -0.20128433122411202 0.0076023455294555124 -0.19750464356232331 -0.018858114543987167 -0.14063131708751167 -0.0065357185914177995 -0.1393650630472115 -0.043778936733589374 -0.13549424743757618 -0.075944955044082524 -0.032074712817447532 -0.07731452070270789 0.044632698785732297 0.038386614510844616 
-0.36125466027030906 -0.11157921009436199 -0.096712126498507675 -0.13574983283391584 0.28135229693754699 -0.066288701895696509 0.29692757317514723 -0.047918428027913948 0.31583574451449231 -0.0027183014220002709 0.30761160355992884 0.029856558524288777 0.26134324635069878 0.070152034949384962 0.17568679138370591 0.11205363944935991 0.053739695844910139 0.13757398368020021 -0.1086101107429705 0.16300049761505045 -0.36223490056582486 0.018115310579238299 -0.20196793787258235 0.012376143359270227 -0.19985828532194713 -0.018854835083921991 -0.13538050618091757 -0.005463797376758615 -0.12952826434877113 -0.04008128823368997 -0.1379342259071254 -0.075410932826165358 0.0056892299452006405 -0.078133068828164995 0.035294835997325608 0.039070228465796358 
-0.3694864132102581 -0.11046909758933462 -0.069575530339773733 -0.12615811809413793 0.28052330186413377 -0.056359106793325509 0.29785141610905458 -0.034650442458626411 0.31158138740870855 -0.0030415288818552537 0.3001136458063185 0.036221472667490796 0.26558258012216529 0.065701353566569601 0.1938164854023201 0.10126247393531644 0.076038193039459634 0.12850690585007582 -0.091464890432193538 0.14608534570637302 -0.36777768961648494 0.012038452567424468 -0.20600981598167434 0.0063855563955592691 -0.2061269445734791 -0.02027591063147027 -0.14211331991895274 0.00018718833408638396 -0.14144536329495139 -0.040198893850008244 -0.14313801846095764 -0.070234958923872534 -0.019842705017097919 -0.070256383494228039 0.031473681093662602 0.035255691693963802 
-0.37594043934012283 -0.11400960039947804 -0.10077061641179133 -0.130973788663934 0.29091018859662821 -0.055962526256800781 0.30192866342369584 -0.031660831116026321 0.31205712991779677 -0.00029342936466352095 0.29700643756580536 0.035908385851045957 0.25590748574750349 0.061927374519508527 0.17593251217204209 0.098509379992181206 0.079624103027010479 0.12668439404099086 -0.096625827353084975 0.15610869896698193 -0.37606170407406414 0.014071490009177666 -0.20204724838275989 0.013352924920748374 -0.20113633233704453 -0.015795728312021952 -0.12783433048755938 -0.0015932288675004811 -0.12294137542751665 -0.038246320563517906 -0.12467121358285395 -0.077113979235578126 -0.016909779300645411 -0.0734786781378165 0.031572346246962181 0.032565462616703872 
-0.37983870055830632 -0.10789860765908443 -0.099454848459927983 -0.12245463936181196 0.28154371155817559 -0.056292651932830284 0.30336021770829008 -0.029808328297308569 0.31373464810831891 0.0036139458871305278 0.29813390218846869 0.038023234447008919 0.26265696827853374 0.06278271326051528 0.18576780441310775 0.093017691522706628 0.069718473192775132 0.11953815608408117 -0.094631687813193616 0.14139080316004904 -0.37399967561529113 0.011537852693587527 -0.20756114429297687 0.010415995954751036 -0.21014302179704214 -0.023302382542319849 -0.12748225417029951 -0.0043325779530567834 -0.12876537285837086 -0.038100307168899658 -0.12465605340737836 -0.066870403995854574 -0.011664036415904272 -0.071163916529016033 0.043281069941021447 0.039903422430351297 
-0.37133146525839866 -0.11373258655416012 -0.087828297040294434 -0.12773646104290273 0.27013137037242629 -0.061212500541690612 0.30037175982118069 -0.027756328625941479 0.31358387236318491 -0.0021726381987853152 0.30683522776834621 0.030478650894829741 0.26884055879977836 0.065377613775953483 0.18871610242627598 0.10027470224630647 0.070598851494976453 0.1279409661928487 -0.097760821088951039 0.15423949166499451 -0.36916821601572197 0.0096848947742909312 -0.20233575894200112 0.0073227678395442267 -0.19972410719429984 -0.018099571141031036 -0.13807634192523496 -0.0027148373024961326 -0.13686995489741932 -0.037133494665418619 -0.13397687532358662 -0.069182527450511302 -0.010760146097976476 -0.07263096503352319 0.028754240737714983 0.03705282316769163 
