C:/Users/vmc04/Desktop/Wing saga/Lab reared wings for landmarking/18/APR/APRFB/coord_Jul25_Format - {Aligned specimens} - 1 25 36 0	from C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRFB/coord_Jul25.txt - TPS like internal (simplified) format - can be converted to other format by using TET	
-0.37811494919825811 -0.095334846939376092 -0.10632477985858252 -0.14262227125991872 0.27961305245754547 -0.062504321354187611 0.29639562982895501 -0.039638102926979266 0.30666626059909929 -0.00029164045457293438 0.29366756184042014 0.034031703621318597 0.26012524552390842 0.063281540412992734 0.20480242788332265 0.094297344291777566 0.10051757254031095 0.13167157209117772 -0.0734744936137674 0.15942786864301361 -0.35823109921563839 0.021543240043155346 -0.20422837285467232 0.018696267887998542 -0.21164731943457149 -0.013886303544633338 -0.12682272056380192 0.0022687687480466216 -0.1261905034499842 -0.037279249275167368 -0.13237256626364255 -0.076701295079126514 -0.037123813942079024 -0.086642042061664357 0.012742867721436837 0.029681767156146382 
-0.36970731033717041 -0.099949080700077658 -0.12145095489503056 -0.13757538372747427 0.28346336361914587 -0.063208057261987499 0.29862473956466651 -0.036187136550901382 0.30838951767038675 -0.001167675596505942 0.29871956834488061 0.02589117662666552 0.2671756858471786 0.057654693055036628 0.20023792694371642 0.095495730343610433 0.088429055341769189 0.13168432430603022 -0.086456570641383956 0.15813506106061725 -0.35722679529168355 0.022959494150507874 -0.20382172127331857 0.017316341482151141 -0.20325459278917277 -0.013785217681859925 -0.12886645637050428 -0.0027124353311091492 -0.12977802393577409 -0.036147360841676961 -0.13548112934461218 -0.067853980001919487 -0.028925084675967425 -0.082399285337010533 0.019928782222875554 0.03184879200590543 
-0.36471935065182304 -0.099696785212108466 -0.097337216558846557 -0.13343583669041109 0.26273396123897774 -0.078689802851395291 0.30394190669892895 -0.038528925052773604 0.3135683474619354 -0.0064069838742442445 0.30530780098132093 0.023960195979733628 0.26668913342654244 0.059867622346773459 0.18579070622845714 0.10474571867506681 0.084567583321003156 0.13451148040617675 -0.073516256125170015 0.16210643743113287 -0.36950417978517541 0.011595998179397304 -0.20345144414000693 0.013915942507559774 -0.20446227668207942 -0.012249708776305129 -0.1371067974978919 -0.00070124950710984612 -0.13580431467419971 -0.034817679430341461 -0.13792319651888471 -0.067054954929039054 -0.030504056296615463 -0.076620414050762725 0.031729649573528994 0.037498944848649879 
-0.34877003968675135 -0.090805575353447535 -0.091955706526578779 -0.12500204915728005 0.27791306149982875 -0.065502224579343377 0.30219516768193938 -0.037608302636873654 0.31067055044782882 -0.0033514261409266478 0.30610192618257287 0.030002496414930583 0.27701262229206408 0.058495366697582596 0.20833982033807494 0.090801378675537697 0.087783418267455032 0.12832881782373756 -0.071041813197034245 0.15394219973206716 -0.35442633677043284 0.010491336502687378 -0.21387811709929119 0.0073400605720059294 -0.21669468804917416 -0.017260143534295145 -0.14540412634792119 -0.0057718933482288869 -0.1466533628607673 -0.033427241847555751 -0.14600307468810345 -0.05914330342084867 -0.042568064703315589 -0.074580589080397636 0.0073787632196063461 0.033051092680648549 
-0.36668239421971954 -0.10048625159580721 -0.090128267311833057 -0.13533681764179875 0.28794630687817396 -0.076026283454253371 0.30586834703385191 -0.040707146618306059 0.3051769729814775 -0.0079345810673500539 0.29210290329750532 0.027568285984990216 0.25598740371410128 0.060550828926109787 0.19995895710637898 0.095865491994885532 0.071358298072833684 0.13958103695797786 -0.068881188192394097 0.16211034925425588 -0.36462169336411104 0.023047512041525772 -0.21234519849347275 0.014174181019341371 -0.20584753441214207 -0.010219276043896747 -0.13049252613739395 0.0026185690761418678 -0.13383098640266994 -0.037658000693764473 -0.135817419504139 -0.073957230493561121 -0.034025552949971102 -0.083416946873038328 0.024273571903523281 0.040226279226547923 
-0.36647859976111669 -0.091743779175558621 -0.09102222217291199 -0.13849937809475174 0.27840742785406092 -0.068351768262710402 0.30118377393267159 -0.041065630314668131 0.31286954447928583 -0.0053781812596300545 0.29997030628618598 0.026061153108598478 0.25782137335126981 0.060999164965755248 0.19040918317872543 0.10032832085906433 0.095758314191450769 0.13230352632527162 -0.077978650731655066 0.16038786450332163 -0.35668454535890159 0.019709712025708589 -0.21067401926578599 0.012628651615149011 -0.21417269675471423 -0.016621043126667272 -0.13421786383831522 -0.0016514650898418783 -0.13903744397308757 -0.036220364765018144 -0.14363094127522191 -0.073669017347848503 -0.029309561949628495 -0.075704414790997557 0.02678662180768919 0.036486648824823227 
-0.37641620026311634 -0.09071828215595279 -0.10269072559709429 -0.1292213250170928 0.27791502483633246 -0.067588983188839324 0.29968825977969865 -0.029888375840356519 0.30763898115648297 0.0035819283638227552 0.29730609162324673 0.030787733960720681 0.27083918374253518 0.055196298121678151 0.1976340767268957 0.089381351785267141 0.088531763626615495 0.12502183401922415 -0.080645525520127687 0.15150754597239663 -0.36571653396394471 0.019446753097211618 -0.20671022213208864 0.015266527861232851 -0.20645527967617705 -0.015291137807438317 -0.13486929484402632 -0.00047300267398679621 -0.13560819256021267 -0.03521445636818045 -0.13447480703177053 -0.069516688526108733 -0.025742833486969516 -0.082527859606174161 0.029776233583720165 0.030250138002576973 
-0.38066124211125851 -0.094820089480672276 -0.077531482031150012 -0.13125496476105417 0.26673020754401322 -0.070187165678950336 0.29498413069339741 -0.038814948430135846 0.30705400071601496 0.00026807745909159561 0.29769588124469276 0.029395450474165828 0.26898971407006161 0.058733426409461831 0.20090175430478793 0.096291580606807842 0.087402779497201377 0.13091919338638872 -0.072005154855056833 0.15620011181392551 -0.36754978260681093 0.024221588395502792 -0.21761098174562468 0.010003225866587025 -0.22088599034191692 -0.015561796970057405 -0.12433350450703759 -0.0023996862152799196 -0.12553999643197747 -0.034580039787146993 -0.12951212733157266 -0.069127676731782065 -0.029619319357762828 -0.079462072142296558 0.021491113250000051 0.030175785785444532 
-0.37692324478493694 -0.092796281040007048 -0.091172425666350684 -0.1309140460401666 0.27725300253494717 -0.06281283185677923 0.29428983541970316 -0.039070224512201927 0.30529926733028456 -0.0031634764346758185 0.2976593620698873 0.028602672142693662 0.27058240736826455 0.054487838276218475 0.18988349821871303 0.096255128472132245 0.092916928581786518 0.12756158113305438 -0.07613743439798748 0.15479969333268886 -0.37520330216670628 0.017561397191104815 -0.20966678482003828 0.014981483263758611 -0.21626132004266804 -0.013487397702295926 -0.12821724314597102 -0.0019626502566714842 -0.12737391125712916 -0.03484642791067763 -0.1338034880765637 -0.067583787034353818 -0.016319319667505508 -0.076723056891191035 0.023194172502269361 0.029110385867369561 
-0.35607483823003788 -0.097372019548959785 -0.087644508529973936 -0.13878888660706154 0.28850921489457143 -0.067104668473248003 0.30633205729858204 -0.035386842473469238 0.31203029952244576 -0.012452473484303799 0.29748205906739872 0.022589860379866003 0.26135586925717069 0.057938028542247118 0.19050149753355541 0.094584392770614104 0.077500224172494775 0.1335296324853126 -0.081683939117679044 0.16802492012670575 -0.34950899902696791 0.024685274510640471 -0.21430147240916136 0.017127073539795905 -0.21999139698045383 -0.011538808283518172 -0.13605333391920196 -0.0033254316064711986 -0.14308304281933612 -0.038061931172429869 -0.14539855361081028 -0.06874580714157795 -0.021314947752804583 -0.077668745398978042 0.021343810650208433 0.03196643183483535 
-0.38124544017921519 -0.093980931169235463 -0.085472309767297625 -0.13930791002459794 0.26851150803894075 -0.076676624476207711 0.29966334143906204 -0.038846733370510832 0.30735568448787559 -0.00079453314848792372 0.30323491644241274 0.028571512749957926 0.25664939941428699 0.06420536650957144 0.19393548276963701 0.09999205778665958 0.094552218131298271 0.13465988891105019 -0.067920109785490582 0.16552652134469731 -0.36404717794037178 0.018765028628958291 -0.21012206114945628 0.014373688759154657 -0.20894762371767769 -0.016430786646706975 -0.12667267565085644 0.00038574920963226278 -0.12703392796488647 -0.037735922611242617 -0.12883360978633246 -0.072911263818433686 -0.037997556273867361 -0.081103802378981127 0.014389941491937496 0.031308693744723344 
-0.36606465440925612 -0.098505099532759016 -0.084111542403185788 -0.13517771616454613 0.27598148762211117 -0.067325665232635473 0.29734945021312537 -0.039885364913333471 0.310757646015829 -0.0059508991287700302 0.29944759685515576 0.026937437631966644 0.26279068314170911 0.055009105551374511 0.1955507637349376 0.093346656472421782 0.084111280687880083 0.13001063649912151 -0.080116544950128141 0.15997405178109597 -0.35642268012151113 0.021314800320707105 -0.22696669457467764 0.015233433414373925 -0.22654918514024749 -0.013255351366505666 -0.1339600457429512 -0.00027251645740207047 -0.1308196958066791 -0.035674153856848606 -0.13333495931018149 -0.06625755212313221 -0.021475218817984414 -0.077155980443752908 0.033832313006053889 0.037634177548625566 
-0.3728993571430898 -0.096951744339253146 -0.097420823047871294 -0.12943831663456268 0.28594244498031579 -0.057361011444639676 0.29958991549220432 -0.029804040000334618 0.30635011796937828 -0.0055119531952457727 0.30078157801314354 0.026994029028484315 0.26566612553671376 0.059551695072814666 0.20323993342561325 0.090409436366043011 0.10226255412617208 0.12548539231523909 -0.077866723751886746 0.15256208743364164 -0.36133300805492496 0.020997573237339893 -0.20683034367132827 0.018324231870673321 -0.20464585460640397 -0.012974289221223961 -0.12942215435896573 -0.0026196892528118254 -0.13352120276283969 -0.035491069538270532 -0.13375163596158071 -0.073557692412788603 -0.048129551230576995 -0.082172871102865142 0.001987985045928124 0.031558231817760074 
-0.35484851229356112 -0.097452433723423201 -0.10526489491124096 -0.13796337611085494 0.27520343498314692 -0.073769622827457179 0.30489933678422493 -0.038526915022191993 0.31127863856207988 -0.0024278097748797766 0.29952487256481919 0.027620742818554537 0.26808165124754491 0.058008667499690636 0.20243774005648885 0.099439745111512448 0.081872288703877499 0.13636337890969955 -0.092230657050172554 0.16118059591826936 -0.34694203612104918 0.027249220463949397 -0.21291267962801483 0.01554591354437735 -0.2146307859939702 -0.013815927650861187 -0.1291410121437046 -0.002563252562359764 -0.13759372682080262 -0.035899577771302128 -0.14328100571859992 -0.075798169506605187 -0.030669833875258418 -0.081981227831299824 0.02421718165419396 0.034790048515182012 
